bl_id,vf_age,vf_vote_gen_12,vf_vote_gen_16,vf_vote_gen_18,vf_vote_gen_20,vf_female,vf_white,voted_2022,treat
35150,48,0,0,0,0,1,1,0,"HowToOnly"
35151,66,1,1,1,1,0,1,1,"BothMailers"
35152,34,0,0,0,0,1,1,0,"HowToOnly"
35153,71,0,1,0,1,0,1,1,"BothMailers"
35155,51,1,1,1,1,1,0,0,"BothMailers"
35156,50,0,0,0,1,1,1,0,"BothMailers"
35157,62,0,0,0,1,1,1,0,"HowToOnly"
35158,40,1,1,1,1,1,1,0,"BothMailers"
35159,63,0,1,0,0,1,1,0,"BothMailers"
35160,54,0,1,0,0,1,1,1,"BothMailers"
35161,49,0,0,0,0,0,1,0,"Control"
35163,44,0,0,0,0,1,1,0,"BothMailers"
35164,57,0,0,0,1,1,0,0,"Control"
35165,43,1,1,0,1,1,1,0,"BothMailers"
35166,29,0,1,0,1,1,1,0,"HowToOnly"
35167,26,0,1,0,1,0,1,0,"HowToOnly"
35168,26,1,0,0,0,0,1,0,"HowToOnly"
35169,71,1,0,0,0,0,1,1,"BothMailers"
35170,31,1,1,0,1,1,1,1,"BothMailers"
35171,50,0,0,0,0,0,1,0,"BothMailers"
35172,50,0,0,0,0,1,1,0,"Control"
35173,50,0,0,0,0,1,1,0,"Control"
35174,50,0,0,0,0,1,1,0,"Control"
35175,50,0,0,0,0,1,1,0,"BothMailers"
35176,46,1,1,1,1,0,1,1,"HowToOnly"
35177,63,0,0,0,0,0,1,0,"BothMailers"
35178,22,0,0,1,1,0,1,0,"HowToOnly"
35180,52,0,0,0,1,1,1,0,"HowToOnly"
35182,62,0,1,1,1,1,1,0,"HowToOnly"
35185,50,0,0,0,1,1,1,0,"Control"
35186,56,0,0,0,1,0,1,1,"HowToOnly"
35187,33,0,0,0,0,0,1,0,"BothMailers"
35188,18,0,0,0,0,0,1,0,"HowToOnly"
35197,65,0,0,0,1,0,1,1,"HowToOnly"
35198,42,0,0,0,1,1,1,0,"HowToOnly"
35201,50,0,0,0,0,1,1,0,"HowToOnly"
35203,50,0,0,0,0,1,1,1,"BothMailers"
35204,24,0,0,0,1,0,1,0,"HowToOnly"
35206,50,0,0,0,0,1,1,0,"BothMailers"
35207,50,0,0,0,0,1,1,0,"HowToOnly"
35208,50,0,0,0,0,1,1,0,"BothMailers"
35209,50,0,0,0,0,1,1,0,"Control"
35216,50,0,0,0,0,1,1,0,"Control"
35217,50,0,0,0,0,1,1,0,"BothMailers"
35220,50,0,0,0,0,1,1,1,"HowToOnly"
35221,50,0,0,0,0,1,1,0,"BothMailers"
35223,50,0,0,0,0,1,1,0,"BothMailers"
35224,50,0,0,0,0,1,1,0,"Control"
35226,50,0,0,0,0,1,1,0,"BothMailers"
35227,50,0,0,0,0,1,1,1,"BothMailers"
35230,50,0,0,0,0,1,1,0,"BothMailers"
35231,50,0,0,0,0,1,1,0,"BothMailers"
35233,50,0,0,0,0,1,1,1,"HowToOnly"
35235,50,0,0,0,0,1,1,0,"Control"
35236,34,0,0,0,1,1,1,0,"Control"
35237,50,0,0,0,0,1,1,0,"HowToOnly"
35238,48,0,0,0,1,1,1,0,"Control"
35240,32,0,0,0,1,0,1,0,"BothMailers"
35241,50,0,0,0,0,1,1,1,"Control"
35242,50,0,0,0,0,1,1,0,"Control"
35244,50,0,0,0,0,1,1,0,"HowToOnly"
35247,50,0,0,0,0,1,1,0,"BothMailers"
35249,58,1,1,1,1,0,1,0,"HowToOnly"
35250,20,0,0,0,0,1,1,0,"BothMailers"
35251,83,0,1,0,1,1,1,1,"BothMailers"
35252,50,0,1,0,1,1,1,0,"Control"
35255,50,0,0,0,0,1,1,1,"HowToOnly"
35257,50,1,1,0,1,0,1,0,"Control"
35258,52,0,1,0,0,0,1,0,"BothMailers"
35259,52,1,1,1,0,1,1,0,"HowToOnly"
35260,82,1,0,0,1,1,1,1,"HowToOnly"
35262,40,0,1,1,1,1,1,0,"BothMailers"
35263,50,1,1,0,0,1,1,0,"BothMailers"
35265,48,1,1,1,1,1,1,1,"HowToOnly"
35267,30,1,1,1,1,1,1,0,"HowToOnly"
35268,66,1,1,1,1,1,1,1,"HowToOnly"
35269,49,0,0,0,1,0,1,0,"HowToOnly"
35271,50,1,1,1,1,1,1,1,"Control"
35274,69,1,1,1,1,1,1,1,"Control"
35275,63,0,0,0,1,1,1,1,"BothMailers"
35276,62,1,1,1,1,1,1,0,"HowToOnly"
35277,35,0,0,0,0,1,1,0,"BothMailers"
35280,59,0,0,0,0,1,1,0,"BothMailers"
35281,71,1,1,0,1,1,1,1,"BothMailers"
35283,74,0,1,0,1,1,1,0,"Control"
35284,52,0,0,0,0,0,1,0,"HowToOnly"
35285,19,0,0,0,0,1,1,1,"HowToOnly"
35286,68,0,0,1,1,0,1,1,"Control"
35287,56,1,1,1,1,0,1,1,"HowToOnly"
35289,59,0,1,1,1,1,1,1,"Control"
35290,45,1,1,0,1,1,1,0,"HowToOnly"
35291,57,1,1,1,1,1,1,1,"BothMailers"
35292,67,0,0,0,1,0,1,1,"HowToOnly"
35293,21,0,0,0,0,1,1,0,"HowToOnly"
35294,37,0,0,0,1,1,1,0,"HowToOnly"
35296,40,1,1,1,1,1,1,0,"BothMailers"
35297,66,1,1,1,1,1,1,1,"HowToOnly"
35298,45,1,0,1,0,1,1,0,"BothMailers"
35299,49,0,0,0,0,1,1,0,"HowToOnly"
35300,36,0,0,1,1,0,0,1,"Control"
35301,58,0,0,0,0,0,1,0,"Control"
35302,71,0,1,1,1,1,1,1,"Control"
35304,30,0,1,1,1,1,0,1,"BothMailers"
35309,25,0,0,0,1,1,1,0,"HowToOnly"
35310,38,1,1,1,1,0,1,1,"Control"
35311,51,0,1,0,1,0,1,0,"BothMailers"
35312,38,0,1,1,1,1,1,1,"HowToOnly"
35313,68,1,0,0,1,0,1,1,"BothMailers"
35314,72,1,0,0,0,1,1,0,"HowToOnly"
35315,37,0,0,0,1,1,1,0,"BothMailers"
35317,52,0,0,0,0,1,1,0,"BothMailers"
35318,24,0,0,1,1,1,1,0,"Control"
35320,66,1,1,0,0,1,1,0,"HowToOnly"
35322,41,1,1,1,1,0,1,0,"HowToOnly"
35323,48,0,0,0,0,0,1,1,"Control"
35324,68,0,0,0,1,1,1,1,"HowToOnly"
35325,64,1,1,1,1,0,1,1,"Control"
35326,30,1,1,1,1,0,1,0,"BothMailers"
35327,34,1,1,0,1,1,1,0,"BothMailers"
35328,31,1,0,0,0,1,1,0,"Control"
35330,48,1,0,0,0,1,1,0,"BothMailers"
35331,71,1,1,1,1,0,1,1,"HowToOnly"
35332,50,0,0,0,1,1,1,0,"BothMailers"
35333,26,1,1,0,1,1,1,0,"BothMailers"
35334,50,1,1,0,1,1,1,0,"BothMailers"
35335,26,1,1,1,1,0,1,1,"BothMailers"
35336,33,0,1,0,0,1,1,1,"HowToOnly"
35337,49,0,0,0,1,0,1,0,"BothMailers"
35338,44,0,0,0,1,1,1,0,"HowToOnly"
35339,41,0,1,1,1,0,1,0,"BothMailers"
35340,68,1,1,1,1,1,1,0,"HowToOnly"
35341,65,1,1,1,1,1,1,1,"BothMailers"
35342,38,0,0,0,1,0,1,0,"HowToOnly"
35343,44,1,1,1,0,0,1,1,"BothMailers"
35344,67,0,1,0,0,1,1,0,"BothMailers"
35345,65,0,1,1,0,1,1,1,"BothMailers"
35346,39,0,0,0,1,0,1,0,"HowToOnly"
35347,42,1,1,0,1,0,0,0,"Control"
35349,74,1,1,1,1,1,1,1,"Control"
35350,72,0,0,0,0,1,1,0,"Control"
35351,66,0,0,0,1,1,1,1,"BothMailers"
35352,50,0,0,0,1,1,1,0,"BothMailers"
35353,27,0,1,0,1,1,1,0,"BothMailers"
35354,65,1,1,1,1,1,0,1,"BothMailers"
35355,95,1,0,0,1,0,1,1,"BothMailers"
35356,50,0,0,0,0,1,1,1,"BothMailers"
35357,50,1,1,1,1,1,1,0,"Control"
35358,37,1,1,1,1,0,1,0,"HowToOnly"
35359,31,0,0,0,0,0,1,0,"HowToOnly"
35360,41,0,0,0,1,1,1,0,"BothMailers"
35361,58,1,1,0,1,0,1,0,"HowToOnly"
35362,75,1,1,0,1,1,1,0,"BothMailers"
35365,64,0,0,0,1,0,1,1,"BothMailers"
35366,31,0,0,0,1,1,1,0,"Control"
35367,37,1,0,0,0,1,1,0,"BothMailers"
35368,63,0,0,0,1,1,1,0,"BothMailers"
35369,63,0,1,0,0,0,1,0,"HowToOnly"
35370,41,0,1,1,0,0,1,0,"BothMailers"
35371,90,1,1,0,0,1,1,0,"HowToOnly"
35372,50,0,0,0,0,1,1,0,"HowToOnly"
35373,50,0,0,0,0,1,1,0,"Control"
35374,50,0,0,0,0,1,1,0,"BothMailers"
35376,50,0,0,0,0,1,1,0,"BothMailers"
35377,50,0,0,0,0,1,1,0,"Control"
35378,50,0,0,0,0,1,1,0,"HowToOnly"
35379,50,0,0,0,0,1,1,0,"HowToOnly"
35380,50,0,0,0,0,1,1,0,"HowToOnly"
35381,50,0,0,0,0,1,1,0,"Control"
35383,50,0,0,0,0,1,1,1,"BothMailers"
35385,50,0,0,0,0,1,1,1,"HowToOnly"
35386,28,1,1,0,1,1,1,0,"Control"
35387,36,1,0,1,1,1,1,1,"Control"
35392,75,1,1,1,1,0,1,1,"HowToOnly"
35393,66,0,0,0,0,0,1,0,"BothMailers"
35394,43,0,0,0,1,1,1,0,"BothMailers"
35395,29,0,0,1,0,1,1,0,"Control"
35396,32,0,1,0,0,0,1,0,"HowToOnly"
35397,51,0,1,0,1,1,1,0,"HowToOnly"
35398,80,1,1,1,1,1,1,1,"HowToOnly"
35399,48,0,0,1,0,1,1,0,"BothMailers"
35400,21,0,0,1,1,1,1,0,"HowToOnly"
35401,51,1,1,1,1,0,1,1,"BothMailers"
35402,35,1,1,1,1,0,1,1,"Control"
35403,75,1,1,1,0,0,1,1,"BothMailers"
35404,43,0,1,0,1,1,1,0,"BothMailers"
35405,27,0,1,1,1,1,1,0,"Control"
35406,89,1,0,0,0,1,1,0,"BothMailers"
35407,46,0,1,1,1,1,1,0,"HowToOnly"
35408,50,1,1,0,0,1,1,0,"HowToOnly"
35410,38,1,1,1,1,0,1,1,"BothMailers"
35411,46,1,0,0,1,1,1,0,"Control"
35412,35,1,1,0,1,1,1,1,"BothMailers"
35413,39,1,1,0,1,1,1,0,"Control"
35414,71,0,1,0,1,1,1,0,"Control"
35415,43,0,1,0,1,0,1,0,"BothMailers"
35416,32,0,0,0,0,1,1,0,"Control"
35417,67,1,1,1,1,0,1,1,"HowToOnly"
35418,39,1,0,0,0,0,0,0,"BothMailers"
35419,42,1,1,0,1,0,1,1,"Control"
35420,31,0,0,1,0,1,1,0,"BothMailers"
35422,68,0,0,0,1,0,1,0,"BothMailers"
35423,51,1,0,1,1,1,1,0,"HowToOnly"
35424,64,1,1,0,1,0,1,1,"Control"
35425,44,0,0,0,1,0,1,1,"Control"
35426,27,0,0,0,1,1,1,0,"HowToOnly"
35428,73,1,0,0,1,1,1,1,"HowToOnly"
35429,47,1,1,1,1,0,1,1,"Control"
35431,80,1,1,1,0,1,1,1,"HowToOnly"
35432,83,0,1,1,0,1,1,1,"HowToOnly"
35434,49,1,1,1,1,1,1,1,"BothMailers"
35438,71,1,0,1,1,0,1,1,"HowToOnly"
35439,53,0,0,0,0,1,1,0,"Control"
35440,83,1,1,0,0,1,1,0,"Control"
35441,38,0,0,0,1,1,1,0,"BothMailers"
35442,35,0,1,0,1,1,1,0,"BothMailers"
35443,78,1,1,1,0,1,1,0,"BothMailers"
35444,39,0,1,0,0,1,1,0,"HowToOnly"
35445,34,1,1,1,1,1,1,1,"BothMailers"
35446,28,1,1,1,1,1,1,0,"HowToOnly"
35447,69,0,0,0,1,0,1,1,"BothMailers"
35448,82,0,0,0,1,1,1,0,"BothMailers"
35449,72,1,1,1,0,0,1,1,"BothMailers"
35450,32,0,1,1,1,1,1,0,"BothMailers"
35451,32,0,0,0,1,1,0,0,"Control"
35453,59,0,1,0,0,1,1,0,"BothMailers"
35454,78,0,0,0,1,0,1,0,"BothMailers"
35455,39,0,1,0,0,1,1,0,"HowToOnly"
35457,46,1,1,1,1,1,1,1,"BothMailers"
35458,79,1,0,1,1,1,1,0,"HowToOnly"
35460,36,1,1,1,1,1,1,0,"HowToOnly"
35461,48,0,1,1,1,1,1,1,"BothMailers"
35464,28,0,0,1,1,0,1,0,"BothMailers"
35466,36,1,1,1,0,0,1,0,"BothMailers"
35467,65,0,0,0,0,0,1,0,"BothMailers"
35468,88,1,1,0,1,1,1,1,"BothMailers"
35471,55,0,1,0,1,0,1,1,"BothMailers"
35473,39,1,1,1,1,0,1,1,"HowToOnly"
35474,38,1,1,1,1,1,1,1,"BothMailers"
35475,53,1,0,0,1,0,1,0,"BothMailers"
35476,39,0,1,0,1,1,1,1,"BothMailers"
35479,63,0,0,0,1,0,1,0,"HowToOnly"
35480,57,0,1,0,0,1,1,0,"HowToOnly"
35481,50,1,1,1,1,1,1,1,"BothMailers"
35482,33,1,0,1,0,1,0,1,"HowToOnly"
35483,55,0,0,1,1,0,1,1,"BothMailers"
35484,80,1,1,0,1,0,1,0,"BothMailers"
35485,43,1,1,1,1,0,1,1,"BothMailers"
35487,42,0,1,1,0,1,1,0,"HowToOnly"
35488,65,1,1,1,1,0,1,1,"BothMailers"
35489,48,0,1,1,0,1,1,0,"BothMailers"
35490,69,0,1,0,1,1,1,0,"HowToOnly"
35491,74,0,1,1,1,1,1,1,"Control"
35493,63,1,1,1,1,0,1,0,"Control"
35494,24,0,1,1,0,1,1,0,"Control"
35495,59,0,0,0,0,1,1,0,"Control"
35497,46,0,1,1,1,1,1,1,"BothMailers"
35498,66,0,1,1,0,0,1,0,"Control"
35499,60,0,0,0,1,0,1,0,"HowToOnly"
35500,65,1,1,1,1,1,1,1,"Control"
35501,71,0,0,0,1,1,1,0,"Control"
35503,55,0,0,0,0,0,1,1,"Control"
35504,43,0,0,0,1,1,1,0,"HowToOnly"
35506,34,0,1,0,1,0,1,1,"BothMailers"
35508,33,0,1,1,1,0,1,1,"BothMailers"
35510,76,1,1,1,1,0,1,1,"HowToOnly"
35512,55,0,0,0,1,0,1,1,"BothMailers"
35513,72,0,1,0,1,1,1,1,"BothMailers"
35514,57,0,0,0,1,1,1,0,"Control"
35517,35,1,1,0,0,0,1,1,"Control"
35518,69,0,0,0,0,0,1,0,"BothMailers"
35519,58,0,0,0,0,1,1,0,"HowToOnly"
35520,53,1,1,1,1,0,1,1,"HowToOnly"
35521,74,1,1,1,1,1,1,1,"BothMailers"
35522,76,1,1,0,1,0,1,0,"HowToOnly"
35524,36,0,0,0,0,1,1,0,"BothMailers"
35525,78,1,1,1,1,1,1,1,"BothMailers"
35526,43,1,1,1,1,0,1,0,"HowToOnly"
35527,74,0,0,0,1,1,1,0,"BothMailers"
35530,34,0,0,0,0,0,1,0,"HowToOnly"
35531,61,1,1,1,0,0,1,1,"Control"
35532,40,0,0,0,0,0,1,0,"HowToOnly"
35533,50,1,1,1,1,0,1,0,"Control"
35534,78,0,1,0,0,1,1,0,"BothMailers"
35536,50,0,0,0,0,1,1,1,"BothMailers"
35537,26,0,1,1,1,0,1,1,"BothMailers"
35538,66,0,0,0,1,0,1,0,"BothMailers"
35539,36,1,1,1,1,1,1,1,"BothMailers"
35540,49,1,1,0,1,1,1,1,"BothMailers"
35541,31,0,0,0,0,1,1,0,"HowToOnly"
35542,75,1,1,0,1,0,1,1,"HowToOnly"
35543,50,0,0,1,1,1,1,0,"Control"
35544,36,1,1,1,1,0,1,0,"HowToOnly"
35545,50,0,0,0,1,1,1,0,"BothMailers"
35546,65,1,1,0,1,1,1,1,"HowToOnly"
35548,49,0,1,1,1,0,1,0,"HowToOnly"
35549,69,0,0,0,1,0,1,0,"Control"
35550,50,0,1,0,1,1,1,1,"HowToOnly"
35552,32,0,0,0,0,0,1,0,"BothMailers"
35554,50,0,0,0,0,1,1,0,"HowToOnly"
35555,69,1,1,0,1,1,1,1,"BothMailers"
35556,78,1,1,1,0,1,1,0,"HowToOnly"
35557,83,0,1,0,1,1,1,1,"BothMailers"
35558,38,0,1,0,1,0,1,0,"Control"
35559,63,0,0,0,0,0,1,1,"BothMailers"
35561,55,0,0,0,1,0,1,1,"HowToOnly"
35564,72,0,0,0,1,0,1,0,"Control"
35565,40,1,1,0,1,1,1,1,"HowToOnly"
35567,69,0,0,0,1,0,1,0,"BothMailers"
35569,32,1,0,1,1,1,1,0,"BothMailers"
35570,38,1,1,0,0,0,1,1,"BothMailers"
35571,49,0,0,1,1,1,0,1,"BothMailers"
35572,50,1,1,1,1,1,1,0,"Control"
35573,27,1,1,0,1,1,1,0,"BothMailers"
35576,60,0,0,0,0,0,1,0,"BothMailers"
35577,66,1,1,0,1,0,1,1,"Control"
35578,72,1,1,1,1,1,1,1,"BothMailers"
35579,40,0,1,0,1,0,1,1,"BothMailers"
35580,30,0,1,0,1,1,0,0,"HowToOnly"
35581,59,1,1,0,1,0,1,0,"HowToOnly"
35583,50,1,1,0,1,0,1,0,"BothMailers"
35585,36,1,1,0,1,0,1,1,"HowToOnly"
35587,44,1,1,0,1,1,1,0,"HowToOnly"
35588,46,1,1,0,1,1,1,0,"BothMailers"
35589,77,1,1,1,1,1,1,0,"BothMailers"
35591,53,1,1,1,0,0,1,1,"BothMailers"
35592,31,0,0,1,1,0,1,1,"HowToOnly"
35593,50,0,0,0,0,1,1,1,"HowToOnly"
35594,50,0,0,0,0,1,1,0,"BothMailers"
35595,50,0,0,0,0,1,1,1,"BothMailers"
35596,50,0,0,0,0,1,1,0,"HowToOnly"
35597,50,0,0,0,0,1,1,0,"HowToOnly"
35598,50,0,0,0,0,1,1,0,"BothMailers"
35599,50,0,0,0,0,1,1,0,"BothMailers"
35601,50,0,0,0,0,1,1,0,"Control"
35602,50,0,0,0,0,1,1,0,"BothMailers"
35603,34,1,1,0,1,1,1,0,"HowToOnly"
35604,36,0,0,0,0,1,1,0,"HowToOnly"
35605,50,0,1,1,0,1,1,0,"BothMailers"
35606,26,0,1,0,1,0,1,0,"BothMailers"
35607,75,1,1,1,1,1,1,1,"HowToOnly"
35608,78,0,0,0,0,0,1,0,"HowToOnly"
35609,50,0,0,0,1,1,1,0,"BothMailers"
35610,44,1,1,0,0,0,1,0,"HowToOnly"
35611,38,0,1,0,0,0,1,0,"BothMailers"
35612,61,0,0,0,1,0,1,1,"HowToOnly"
35613,54,1,1,1,1,0,1,1,"Control"
35614,55,1,1,1,1,0,1,1,"HowToOnly"
35615,29,0,0,0,0,0,1,1,"BothMailers"
35617,52,1,1,0,1,1,1,0,"HowToOnly"
35618,19,0,0,0,1,1,1,0,"HowToOnly"
35619,82,1,1,1,0,0,1,1,"Control"
35620,40,1,0,0,1,1,1,0,"BothMailers"
35622,50,0,1,1,1,1,1,1,"BothMailers"
35623,76,1,1,1,0,0,1,0,"Control"
35625,50,0,0,0,1,0,1,0,"HowToOnly"
35626,62,0,0,0,1,0,1,0,"Control"
35627,46,1,1,1,1,1,1,1,"HowToOnly"
35628,30,1,1,0,1,1,1,0,"BothMailers"
35629,33,0,1,0,1,0,1,0,"HowToOnly"
35630,81,1,1,1,0,1,1,0,"Control"
35631,38,0,0,0,1,1,1,0,"Control"
35632,50,0,0,0,1,1,1,1,"HowToOnly"
35633,75,1,1,1,1,0,1,1,"BothMailers"
35634,37,1,1,1,0,0,1,0,"BothMailers"
35635,35,0,0,0,1,1,1,1,"HowToOnly"
35637,51,1,1,1,1,1,1,0,"HowToOnly"
35638,20,0,0,0,1,1,1,0,"HowToOnly"
35639,72,1,1,0,1,0,1,1,"HowToOnly"
35640,24,0,1,1,0,1,1,1,"BothMailers"
35641,50,0,0,0,1,0,1,0,"BothMailers"
35642,36,1,1,1,1,1,1,1,"HowToOnly"
35643,64,1,1,1,1,0,1,0,"HowToOnly"
35644,71,1,0,1,0,0,1,1,"BothMailers"
35645,53,0,0,0,1,1,1,0,"BothMailers"
35647,44,1,1,1,1,1,1,0,"HowToOnly"
35648,50,0,1,1,1,1,1,1,"HowToOnly"
35649,55,0,1,0,1,1,1,0,"BothMailers"
35650,78,1,1,0,1,1,1,0,"HowToOnly"
35651,43,0,0,0,0,0,1,0,"BothMailers"
35654,28,0,1,1,0,1,1,0,"Control"
35655,75,1,1,1,1,0,1,1,"HowToOnly"
35656,52,0,1,1,1,1,1,1,"BothMailers"
35657,58,0,0,0,1,1,1,1,"BothMailers"
35658,70,0,0,0,0,0,1,0,"BothMailers"
35660,41,1,1,0,1,1,0,0,"BothMailers"
35661,33,0,0,0,0,1,1,0,"Control"
35662,78,0,0,1,1,0,1,1,"HowToOnly"
35665,73,1,1,0,1,1,1,0,"HowToOnly"
35666,42,1,1,0,1,1,1,0,"HowToOnly"
35667,43,0,0,0,1,1,1,0,"BothMailers"
35668,86,0,0,0,0,1,1,0,"Control"
35671,49,0,0,0,0,1,1,0,"HowToOnly"
35674,31,0,1,1,1,1,1,0,"HowToOnly"
35675,54,1,1,0,1,0,1,0,"BothMailers"
35676,50,0,0,0,0,1,1,0,"HowToOnly"
35679,86,1,0,0,0,0,1,0,"BothMailers"
35680,34,0,1,1,1,0,1,0,"HowToOnly"
35681,47,0,0,0,0,0,1,0,"BothMailers"
35682,40,1,1,1,1,0,1,1,"BothMailers"
35684,56,1,0,0,0,1,1,1,"Control"
35685,88,1,1,1,1,0,1,0,"BothMailers"
35686,68,1,1,0,0,1,1,0,"HowToOnly"
35687,61,1,0,0,1,0,1,1,"Control"
35688,31,0,0,0,0,1,1,1,"Control"
35689,50,0,0,0,1,1,1,0,"BothMailers"
35690,91,1,0,0,0,1,1,0,"Control"
35691,46,1,1,0,0,0,1,0,"BothMailers"
35692,74,0,0,0,1,0,1,1,"Control"
35693,34,0,1,1,1,0,1,0,"HowToOnly"
35694,33,0,0,0,0,0,1,0,"BothMailers"
35695,20,0,0,1,1,0,1,1,"Control"
35696,19,0,0,0,1,1,1,0,"BothMailers"
35697,50,0,1,0,1,1,1,0,"BothMailers"
35698,63,0,0,0,1,0,1,1,"HowToOnly"
35699,29,1,1,0,1,0,1,0,"BothMailers"
35700,56,0,1,0,0,0,1,0,"BothMailers"
35702,50,0,0,0,1,0,1,0,"HowToOnly"
35703,26,0,0,0,0,0,1,0,"BothMailers"
35704,30,1,1,1,1,1,1,1,"BothMailers"
35705,50,0,0,0,1,0,1,0,"Control"
35707,23,0,0,0,0,0,1,0,"Control"
35708,32,1,1,0,1,1,1,1,"BothMailers"
35709,79,0,1,1,0,1,1,0,"HowToOnly"
35710,54,0,1,1,1,1,1,0,"HowToOnly"
35711,33,0,1,0,1,0,1,0,"BothMailers"
35712,40,0,0,0,0,0,1,0,"BothMailers"
35713,81,1,0,0,0,1,1,0,"BothMailers"
35714,37,0,0,1,1,0,1,0,"HowToOnly"
35716,73,1,1,1,1,1,1,0,"HowToOnly"
35717,44,0,0,0,1,0,1,0,"BothMailers"
35718,73,1,1,1,1,0,1,1,"Control"
35719,55,0,0,0,0,0,1,0,"Control"
35720,34,0,1,1,1,1,1,0,"BothMailers"
35721,42,0,0,0,1,1,1,0,"HowToOnly"
35722,32,0,1,1,1,0,0,1,"HowToOnly"
35723,54,0,0,0,1,0,1,0,"HowToOnly"
35724,30,1,0,0,0,0,1,0,"HowToOnly"
35726,37,0,1,0,1,0,1,0,"Control"
35727,79,0,0,0,1,0,1,1,"HowToOnly"
35728,49,0,1,1,1,0,1,0,"HowToOnly"
35729,71,0,0,0,1,1,1,0,"Control"
35731,75,1,0,0,1,0,1,0,"HowToOnly"
35732,62,0,0,0,0,0,1,0,"Control"
35734,57,0,0,1,1,1,1,0,"Control"
35735,28,0,0,0,1,1,1,0,"Control"
35736,60,1,1,1,1,1,1,1,"HowToOnly"
35737,66,1,1,1,0,0,1,0,"HowToOnly"
35738,56,0,0,0,1,0,1,1,"Control"
35741,75,1,1,0,0,1,1,0,"Control"
35742,50,0,0,0,1,1,1,0,"Control"
35743,50,0,0,0,0,1,1,0,"HowToOnly"
35744,50,0,0,0,0,1,1,0,"BothMailers"
35745,50,0,0,0,0,1,1,0,"BothMailers"
35748,50,0,0,0,0,1,1,0,"BothMailers"
35749,50,0,0,0,0,1,1,0,"HowToOnly"
35750,50,0,0,0,0,1,1,1,"BothMailers"
35751,50,0,0,0,0,1,1,0,"Control"
35752,50,0,0,0,0,1,1,0,"Control"
35753,50,0,0,0,0,1,1,0,"Control"
35754,50,0,0,0,0,1,1,0,"BothMailers"
35756,50,0,0,0,0,1,1,1,"Control"
35757,38,0,1,1,0,1,1,1,"BothMailers"
35758,45,0,0,0,1,1,1,0,"Control"
35759,50,0,0,0,0,1,1,1,"HowToOnly"
35760,57,0,0,0,1,1,1,0,"Control"
35761,33,1,1,0,1,1,1,1,"BothMailers"
35762,53,1,0,0,0,0,1,1,"HowToOnly"
35763,50,0,0,0,0,1,1,0,"HowToOnly"
35764,78,1,1,1,1,0,1,0,"HowToOnly"
35765,50,0,0,0,0,1,1,1,"HowToOnly"
35766,50,0,0,0,0,1,1,0,"BothMailers"
35767,50,0,0,0,0,1,1,1,"HowToOnly"
35768,50,0,0,0,0,1,1,0,"BothMailers"
35769,50,0,0,0,0,1,1,1,"HowToOnly"
35770,50,0,0,0,0,1,1,0,"HowToOnly"
35771,50,0,0,0,0,1,1,1,"HowToOnly"
35772,50,0,0,0,0,1,1,0,"HowToOnly"
35773,50,0,0,0,0,1,1,0,"Control"
35774,50,0,0,0,0,1,1,0,"HowToOnly"
35775,50,0,0,0,0,1,1,1,"BothMailers"
35776,50,0,0,0,0,1,1,0,"BothMailers"
35777,50,0,0,0,0,1,1,0,"BothMailers"
35778,50,0,0,0,0,1,1,0,"HowToOnly"
35779,50,0,0,0,0,1,1,1,"BothMailers"
35780,50,0,0,0,0,1,1,0,"Control"
35781,50,0,0,0,0,1,1,0,"BothMailers"
35782,50,0,0,0,0,1,1,0,"HowToOnly"
35783,50,0,1,0,1,0,1,0,"Control"
35787,48,1,1,1,1,0,1,1,"HowToOnly"
35788,79,0,0,0,0,0,1,0,"HowToOnly"
35789,52,0,0,0,1,1,1,0,"HowToOnly"
35791,26,0,0,0,0,1,1,1,"Control"
35792,33,0,0,1,1,1,1,1,"HowToOnly"
35793,29,1,1,1,1,1,1,0,"Control"
35794,33,1,0,0,0,1,1,0,"BothMailers"
35795,64,1,1,1,1,0,1,0,"HowToOnly"
35797,40,1,1,1,1,1,1,1,"Control"
35798,77,1,0,0,0,1,1,0,"BothMailers"
35800,50,0,0,0,0,1,1,0,"BothMailers"
35805,50,0,0,0,0,1,1,0,"HowToOnly"
35833,88,1,0,0,0,0,1,0,"BothMailers"
35845,50,0,0,0,0,1,1,1,"HowToOnly"
35854,50,0,0,0,0,1,1,0,"BothMailers"
35856,50,0,0,0,0,1,1,0,"BothMailers"
35857,50,0,0,0,0,1,1,0,"Control"
35858,50,0,0,0,0,1,1,0,"HowToOnly"
35859,50,0,0,0,0,1,1,0,"BothMailers"
35860,50,0,0,0,0,1,1,0,"BothMailers"
35861,50,0,0,0,0,1,1,0,"Control"
35862,50,0,0,0,0,1,1,0,"BothMailers"
35864,50,0,0,0,0,1,1,0,"BothMailers"
35865,50,0,0,0,0,1,1,0,"HowToOnly"
35866,50,0,0,0,0,1,1,0,"HowToOnly"
35867,50,0,0,0,0,1,1,0,"BothMailers"
35868,50,0,0,0,0,1,1,0,"BothMailers"
35869,28,0,0,1,0,0,1,0,"Control"
35870,50,0,0,0,1,0,1,0,"Control"
35871,56,1,1,1,1,1,1,1,"BothMailers"
35872,50,1,1,0,0,1,1,0,"Control"
35874,50,1,0,0,0,1,1,0,"Control"
35875,50,0,0,0,0,1,1,0,"HowToOnly"
35878,35,0,1,0,1,1,0,0,"Control"
